id,vehicle_id,stop_id,delay,scheduled_time,actual_time,scheduled_time_12hr,actual_time_12hr,actual_delay
2110361,3030,HIGBHAM1,0,1730234268,1730234268,04:37:48 PM,04:37:48 PM,0
2110361,3030,HIGBMAGE,0,1730234291,1730234291,04:38:11 PM,04:38:11 PM,0
2110361,3030,HIGBTRA1,0,1730234338,1730234338,04:38:58 PM,04:38:58 PM,0
2110361,3030,HIGBBRY1,0,1730234400,1730234400,04:40:00 PM,04:40:00 PM,0
2110361,3030,HIGBWIL1,0,1730234450,1730234450,04:40:50 PM,04:40:50 PM,0
2110361,3030,HIGBBEA1,0,1730234499,1730234499,04:41:39 PM,04:41:39 PM,0
2110361,3030,HIGBDUN1,0,1730234580,1730234580,04:43:00 PM,04:43:00 PM,0
2110361,3030,HIGBLPH1,,,,,,
2110361,3030,HIGBOXF1,,,,,,
2110361,3030,HIGBOXF3,,,,,,
2110361,3030,HIGBLAN1,0,1730234879,1730234879,04:47:59 PM,04:47:59 PM,0
2110361,3030,HIGBCHE1,0,1730234920,1730234920,04:48:40 PM,04:48:40 PM,0
2110361,3030,HIGBGOD1,0,1730234965,1730234965,04:49:25 PM,04:49:25 PM,0
2110361,3030,HIGBHURO,0,1730235019,1730235019,04:50:19 PM,04:50:19 PM,0
2110361,3030,HIGBHIC1,0,1730235068,1730235068,04:51:08 PM,04:51:08 PM,0
2110361,3030,HIGBFUL1,0,1730235102,1730235102,04:51:42 PM,04:51:42 PM,0
2110361,3030,FULLVES2,0,1730235179,1730235179,04:52:59 PM,04:52:59 PM,0
2110361,3030,FULLREGA,0,1730235222,1730235222,04:53:42 PM,04:53:42 PM,0
2110361,3030,MCNAMEL2,0,1730235272,1730235272,04:54:32 PM,04:54:32 PM,0
2110361,3030,MELSBRIA,0,1730235304,1730235304,04:55:04 PM,04:55:04 PM,0
2110361,3030,MELSSUSS,0,1730235358,1730235358,04:55:58 PM,04:55:58 PM,0
2110361,3030,BARKHURO,0,1730235420,1730235420,04:57:00 PM,04:57:00 PM,0
2096741,3031,RIDOTEC1,359,1730228859,1730229218,03:07:39 PM,03:13:38 PM,359
2096741,3031,RIDOGRAN,342,1730228902,1730229244,03:08:22 PM,03:14:04 PM,342
2096741,3031,RIDOCRA1,318,1730228962,1730229280,03:09:22 PM,03:14:40 PM,318
2096741,3031,RIDOING1,297,1730228996,1730229293,03:09:56 PM,03:14:53 PM,297
2096741,3031,HORTRID1,280,1730229047,1730229327,03:10:47 PM,03:15:27 PM,280
2096741,3031,RICHHOT1,263,1730229113,1730229376,03:11:53 PM,03:16:16 PM,263
2096741,3031,RICHKIN1,275,1730229180,1730229455,03:13:00 PM,03:17:35 PM,275
2096741,3031,RICHQUEE,126,1730229360,1730229486,03:16:00 PM,03:18:06 PM,126
2096741,3031,RICHQUEE,186,1730229360,1730229546,03:16:00 PM,03:19:06 PM,186
2096741,3031,RICHKEN1,117,1730229463,1730229580,03:17:43 PM,03:19:40 PM,117
2096741,3031,RICHHYM1,75,1730229556,1730229631,03:19:16 PM,03:20:31 PM,75
2096741,3031,RICHPALL,53,1730229610,1730229663,03:20:10 PM,03:21:03 PM,53
2096741,3031,OXFORIC1,43,1730229720,1730229763,03:22:00 PM,03:22:43 PM,43
2096741,3031,OXFOWEL1,22,1730229751,1730229773,03:22:31 PM,03:22:53 PM,22
2096741,3031,OXFOWAT1,-3,1730229806,1730229803,03:23:26 PM,03:23:23 PM,-3
2096741,3031,OXFOCOL1,-28,1730229859,1730229831,03:24:19 PM,03:23:51 PM,-28
2096741,3031,OXFOMAI1,-59,1730229926,1730229867,03:25:26 PM,03:24:27 PM,-59
2096741,3031,OXFOWIL1,-77,1730229971,1730229894,03:26:11 PM,03:24:54 PM,-77
2096741,3031,OXFOADE1,0,1730230020,1730230020,03:27:00 PM,03:27:00 PM,0
2096741,3031,OXFOELI1,-12,1730230059,1730230047,03:27:39 PM,03:27:27 PM,-12
2096741,3031,OXFOELL1,-26,1730230094,1730230068,03:28:14 PM,03:27:48 PM,-26
2096741,3031,OXFOGAM1,-38,1730230138,1730230100,03:28:58 PM,03:28:20 PM,-38
2096741,3031,OXFOSTE1,-44,1730230171,1730230127,03:29:31 PM,03:28:47 PM,-44
2096741,3031,OXFOQUE1,-38,1730230190,1730230152,03:29:50 PM,03:29:12 PM,-38
2096741,3031,OXFOSTRA,-40,1730230222,1730230182,03:30:22 PM,03:29:42 PM,-40
2096741,3031,OXFOSPIT,-43,1730230260,1730230217,03:31:00 PM,03:30:17 PM,-43
2096741,3031,OXFOCLE1,-50,1730230295,1730230245,03:31:35 PM,03:30:45 PM,-50
2096741,3031,OXFOEMPI,1,1730230332,1730230333,03:32:12 PM,03:32:13 PM,1
2096741,3031,OXFOMORN,,,,,,
2096741,3031,OXFOHIG1,,,,,,
2096741,3031,OXFOHIG3,,,,,,
2096741,3031,FANCOLL2,126,1730230500,1730230626,03:35:00 PM,03:37:06 PM,126
2096680,3031,FANCOLL2,0,1730230860,1730230860,03:41:00 PM,03:41:00 PM,0
2096680,3031,OXFOROE2,0,1730230909,1730230909,03:41:49 PM,03:41:49 PM,0
2096680,3031,OXFOHIG4,,,,,,
2096680,3031,OXFOHIG2,,,,,,
2096680,3031,OXFOWIST,,,,,,
2096680,3031,OXFOOAKS,181,1730231039,1730231220,03:43:59 PM,03:47:00 PM,181
2096680,3031,OXFOCLE2,185,1730231083,1730231268,03:44:43 PM,03:47:48 PM,185
2096680,3031,OXFOLYMA,165,1730231126,1730231291,03:45:26 PM,03:48:11 PM,165
2096680,3031,OXFOSTUA,150,1730231156,1730231306,03:45:56 PM,03:48:26 PM,150
2096680,3031,OXFOQUE2,156,1730231196,1730231352,03:46:36 PM,03:49:12 PM,156
2096680,3031,OXFOSTE2,152,1730231226,1730231378,03:47:06 PM,03:49:38 PM,152
2096680,3031,OXFOGAM2,160,1730231249,1730231409,03:47:29 PM,03:50:09 PM,160
2096680,3031,OXFOELL2,140,1730231303,1730231443,03:48:23 PM,03:50:43 PM,140
